category,id,player1_name,player1_odds,player2_name,player2_odds,score,surface,timestamp,title,winner
ATP,2015-08-06-Querrey S-Cilic M,Querrey S.,2.73,Cilic M.,1.46,0:2,hard,2015-08-06 22:05,ATP Washington 2015,2
ATP,2015-08-06-Zverev A-Dolgopolov A,Zverev A.,3.05,Dolgopolov A.,1.37,2:1,hard,2015-08-06 22:05,ATP Washington 2015,1
ATP,2015-08-06-Johnson S-Dimitrov G,Johnson S.,2.78,Dimitrov G.,1.44,2:1,hard,2015-08-06 22:50,ATP Washington 2015,1
ATP,2015-08-07-Gasquet R-Sock J,Gasquet R.,1.36,Sock J.,3.15,1:2,hard,2015-08-07 00:05,ATP Washington 2015,2
ATP,2015-08-07-Gabashvili T-Berankis R,Gabashvili T.,1.82,Berankis R.,1.98,0:2,hard,2015-08-07 01:00,ATP Washington 2015,2
ATP,2015-08-07-Pospisil V-Isner J,Pospisil V.,2.68,Isner J.,1.48,0:2,hard,2015-08-07 03:00,ATP Washington 2015,2
ATP,2015-08-07-Mathieu P-Almagro N,Mathieu P.,2.63,Almagro N.,1.49,2:0,clay,2015-08-07 11:05,ATP Kitzbuhel 2015,1
ATP,2015-08-07-Thiem D-Kohlschreiber P,Thiem D.,2.29,Kohlschreiber P.,1.63,0:2,clay,2015-08-07 12:50,ATP Kitzbuhel 2015,2
ATP,2015-08-07-Groth S-Nishikori K,Groth S.,5.4,Nishikori K.,1.16,0:2,hard,2015-08-07 17:10,ATP Washington 2015,2
ATP,2015-08-07-Zverev A-Cilic M,Zverev A.,4.04,Cilic M.,1.25,0:2,hard,2015-08-07 19:10,ATP Washington 2015,2
ATP,2015-08-07-Berankis R-Isner J,Berankis R.,4.27,Isner J.,1.23,1:2,hard,2015-08-07 23:10,ATP Washington 2015,2
ATP,2015-08-08-Sock J-Johnson S,Sock J.,1.58,Johnson S.,2.37,0:2,hard,2015-08-08 01:20,ATP Washington 2015,2
ATP,2015-08-08-Kohlschreiber P-Mathieu P,Kohlschreiber P.,1.28,Mathieu P.,3.77,2:1,clay,2015-08-08 11:15,ATP Kitzbuhel 2015,1
ATP,2015-08-08-Cilic M-Nishikori K,Cilic M.,2.82,Nishikori K.,1.43,1:2,hard,2015-08-08 18:45,ATP Washington 2015,2
ATP,2015-08-08-Isner J-Johnson S,Isner J.,1.45,Johnson S.,2.76,2:1,hard,2015-08-08 23:10,ATP Washington 2015,1
ATP,2015-08-09-Isner J-Nishikori K,Isner J.,2.77,Nishikori K.,1.45,1:2,hard,2015-08-09 19:10,ATP Washington 2015,2
ATP,2015-08-10-Janowicz J-Karlovic I,Janowicz J.,2.73,Karlovic I.,1.45,0:2,hard,2015-08-10 19:10,ATP Montreal 2015,2
ATP,2015-08-10-Chung H-Mayer L,Chung H.,2.17,Mayer L.,1.69,0:2,hard,2015-08-10 19:45,ATP Montreal 2015,2
ATP,2015-08-10-Sousa J-Tomic B,Sousa J.,3.12,Tomic B.,1.37,0:2,hard,2015-08-10 20:40,ATP Montreal 2015,2
ATP,2015-08-10-Kudla D-Young D,Kudla D.,1.68,Young D.,2.19,0:2,hard,2015-08-10 21:20,ATP Montreal 2015,2
ATP,2015-08-10-Monfils G-Fognini F,Monfils G.,1.25,Fognini F.,4.0,2:0,hard,2015-08-10 22:30,ATP Montreal 2015,1
ATP,2015-08-10-Bester P-Muller G,Bester P.,6.6,Muller G.,1.11,0:2,hard,2015-08-10 22:30,ATP Montreal 2015,2
WTA,2015-08-11-Stosur S-Saville D,Stosur S.,1.41,Saville D.,2.88,0:2,hard,2015-08-11 14:45,WTA Toronto 2015,2
WTA,2015-08-11-Vinci R-Knapp K,Vinci R.,2.58,Knapp K.,1.5,2:0,hard,2015-08-11 15:05,WTA Toronto 2015,1
WTA,2015-08-11-Jankovic J-Garcia C,Jankovic J.,1.54,Garcia C.,2.48,2:0,hard,2015-08-11 15:10,WTA Toronto 2015,1
WTA,2015-08-11-Cornet A-Suarez Navarro C,Cornet A.,2.22,Suarez Navarro C.,1.7,2:1,hard,2015-08-11 16:10,WTA Toronto 2015,1
WTA,2015-08-11-Kerber A-Doi M,Kerber A.,1.17,Doi M.,4.99,2:0,hard,2015-08-11 16:10,WTA Toronto 2015,1
WTA,2015-08-11-Tsurenko L-Wickmayer Y,Tsurenko L.,1.4,Wickmayer Y.,3.2,2:0,hard,2015-08-11 16:15,WTA Toronto 2015,1
WTA,2015-08-11-Puig M-Duque-Marino M,Puig M.,1.49,Duque-Marino M.,2.65,2:1,hard,2015-08-11 16:15,WTA Toronto 2015,1
WTA,2015-08-11-Vandeweghe C-Witthoeft C,Vandeweghe C.,1.82,Witthoeft C.,2.05,1:2,hard,2015-08-11 16:45,WTA Toronto 2015,2
WTA,2015-08-11-Riske A-Bacsinszky T,Riske A.,3.67,Bacsinszky T.,1.29,2:1,hard,2015-08-11 16:55,WTA Toronto 2015,1
WTA,2015-08-11-Azarenka V-Svitolina E,Azarenka V.,1.2,Svitolina E.,4.55,2:0,hard,2015-08-11 17:10,WTA Toronto 2015,1
WTA,2015-08-11-Errani S-Mladenovic K,Errani S.,2.0,Mladenovic K.,1.9,2:1,hard,2015-08-11 17:20,WTA Toronto 2015,1
ATP,2015-08-11-Dolgopolov A-Dimitrov G,Dolgopolov A.,2.2,Dimitrov G.,1.68,0:2,hard,2015-08-11 17:50,ATP Montreal 2015,2
WTA,2015-08-11-Diyas Z-Goerges J,Diyas Z.,1.57,Goerges J.,2.25,1:2,hard,2015-08-11 17:50,WTA Toronto 2015,2
ATP,2015-08-11-Goffin D-Johnson S,Goffin D.,1.64,Johnson S.,2.29,2:0,hard,2015-08-11 17:50,ATP Montreal 2015,1
ATP,2015-08-11-Sock J-Mannarino A,Sock J.,1.5,Mannarino A.,2.61,2:1,hard,2015-08-11 18:00,ATP Montreal 2015,1
ATP,2015-08-11-Troicki V-Youzhny M,Troicki V.,1.32,Youzhny M.,3.36,0:2,hard,2015-08-11 18:20,ATP Montreal 2015,2
ATP,2015-08-11-Verdasco F-Kyrgios N,Verdasco F.,2.29,Kyrgios N.,1.63,1:2,hard,2015-08-11 18:40,ATP Montreal 2015,2
WTA,2015-08-11-Williams S-Pennetta F,Williams S.,1.07,Pennetta F.,8.82,2:1,hard,2015-08-11 18:50,WTA Toronto 2015,1
ATP,2015-08-11-Bautista-Agut R-Tipsarevic J,Bautista-Agut R.,1.21,Tipsarevic J.,4.53,2:0,hard,2015-08-11 19:10,ATP Montreal 2015,1
WTA,2015-08-11-Brengle M-Zhao C,Brengle M.,1.17,Zhao C.,5.03,2:0,hard,2015-08-11 19:40,WTA Toronto 2015,1
WTA,2015-08-11-Govortsova O-Begu I,Govortsova O.,2.09,Begu I.,1.72,2:0,hard,2015-08-11 19:40,WTA Toronto 2015,1
ATP,2015-08-11-Dancevic F-Andujar-Alba P,Dancevic F.,2.36,Andujar-Alba P.,1.58,0:2,hard,2015-08-11 20:10,ATP Montreal 2015,2
ATP,2015-08-11-Anderson K-Rosol L,Anderson K.,1.25,Rosol L.,3.92,0:2,hard,2015-08-11 20:10,ATP Montreal 2015,2
ATP,2015-08-11-Coric B-Tsonga J-W,Coric B.,5.0,Tsonga J-W.,1.2,0:2,hard,2015-08-11 20:40,ATP Montreal 2015,2
ATP,2015-08-11-Becker B-Isner J,Becker B.,4.67,Isner J.,1.2,1:2,hard,2015-08-11 20:40,ATP Montreal 2015,2
ATP,2015-08-11-Pospisil V-Lu Y,Pospisil V.,1.57,Lu Y.H.,2.42,2:0,hard,2015-08-11 21:15,ATP Montreal 2015,1
WTA,2015-08-11-Abanda F-Petkovic A,Abanda F.,8.95,Petkovic A.,1.07,1:2,hard,2015-08-11 22:10,WTA Toronto 2015,2
ATP,2015-08-11-Djokovic N-Bellucci T,Djokovic N.,1.01,Bellucci T.,16.98,2:0,hard,2015-08-11 22:15,ATP Montreal 2015,1
ATP,2015-08-11-Gulbis E-Thiem D,Gulbis E.,2.24,Thiem D.,1.64,2:1,hard,2015-08-11 22:50,ATP Montreal 2015,1
WTA,2015-08-11-Bouchard E-Bencic B,Bouchard E.,2.69,Bencic B.,1.46,1:2,hard,2015-08-11 23:10,WTA Toronto 2015,2
ATP,2015-08-12-Karlovic I-Raonic M,Karlovic I.,2.89,Raonic M.,1.41,2:0,hard,2015-08-12 00:30,ATP Montreal 2015,1
WTA,2015-08-12-Falconi I-Watson H,Falconi I.,2.44,Watson H.,1.56,0:2,hard,2015-08-12 00:45,WTA Toronto 2015,2
WTA,2015-08-12-Stephens S-Cibulkova D,Stephens S.,1.4,Cibulkova D.,2.9,0:2,hard,2015-08-12 01:35,WTA Toronto 2015,2
WTA,2015-08-12-Makarova E-Hercog P,Makarova E.,1.29,Hercog P.,3.62,1:2,hard,2015-08-12 15:05,WTA Toronto 2015,2
WTA,2015-08-12-Lucic-Baroni M-Vinci R,Lucic-Baroni M.,2.56,Vinci R.,1.51,0:2,hard,2015-08-12 15:05,WTA Toronto 2015,2
WTA,2015-08-12-Saville D-Safarova L,Saville D.,2.71,Safarova L.,1.46,2:1,hard,2015-08-12 15:05,WTA Toronto 2015,1
WTA,2015-08-12-Muguruza G-Tsurenko L,Muguruza G.,1.36,Tsurenko L.,3.11,0:2,hard,2015-08-12 15:05,WTA Toronto 2015,2
WTA,2015-08-12-Errani S-Brengle M,Errani S.,1.41,Brengle M.,2.88,2:1,hard,2015-08-12 15:05,WTA Toronto 2015,1
WTA,2015-08-12-Govortsova O-Ivanovic A,Govortsova O.,3.19,Ivanovic A.,1.35,0:2,hard,2015-08-12 16:45,WTA Toronto 2015,2
WTA,2015-08-12-Witthoeft C-Riske A,Witthoeft C.,2.41,Riske A.,1.56,2:1,hard,2015-08-12 17:05,WTA Toronto 2015,1
ATP,2015-08-12-Sock J-Dimitrov G,Sock J.,2.48,Dimitrov G.,1.54,2:1,hard,2015-08-12 17:40,ATP Montreal 2015,1
ATP,2015-08-12-Chardy J-Mayer L,Chardy J.,1.85,Mayer L.,1.95,2:1,hard,2015-08-12 17:40,ATP Montreal 2015,1
ATP,2015-08-12-Youzhny M-Simon G,Youzhny M.,4.29,Simon G.,1.22,2:0,hard,2015-08-12 17:50,ATP Montreal 2015,1
WTA,2015-08-12-Strycova B-Lisicki S,Strycova B.,2.62,Lisicki S.,1.5,0:2,hard,2015-08-12 18:00,WTA Toronto 2015,2
WTA,2015-08-12-Jankovic J-Halep S,Jankovic J.,2.39,Halep S.,1.58,0:2,hard,2015-08-12 18:00,WTA Toronto 2015,2
ATP,2015-08-12-Andujar-Alba P-Nishikori K,Andujar-Alba P.,7.95,Nishikori K.,1.1,0:2,hard,2015-08-12 18:05,ATP Montreal 2015,2
WTA,2015-08-12-Cibulkova D-Cornet A,Cibulkova D.,1.57,Cornet A.,2.41,0:2,hard,2015-08-12 18:55,WTA Toronto 2015,2
ATP,2015-08-12-Monfils G-Muller G,Monfils G.,1.43,Muller G.,2.85,1:2,hard,2015-08-12 19:30,ATP Montreal 2015,2
WTA,2015-08-12-Wozniacki C-Bencic B,Wozniacki C.,1.68,Bencic B.,2.18,0:2,hard,2015-08-12 19:40,WTA Toronto 2015,2
ATP,2015-08-12-Nadal R-Stakhovsky S,Nadal R.,1.07,Stakhovsky S.,8.67,2:0,hard,2015-08-12 19:45,ATP Montreal 2015,1
WTA,2015-08-12-Watson H-Petkovic A,Watson H.,2.37,Petkovic A.,1.58,0:2,hard,2015-08-12 20:05,WTA Toronto 2015,2
ATP,2015-08-12-Goffin D-Querrey S,Goffin D.,1.57,Querrey S.,2.39,2:0,hard,2015-08-12 20:10,ATP Montreal 2015,1
ATP,2015-08-12-Cilic M-Tomic B,Cilic M.,1.46,Tomic B.,2.71,0:2,hard,2015-08-12 20:25,ATP Montreal 2015,2
ATP,2015-08-12-Robredo T-Murray A,Robredo T.,6.55,Murray A.,1.14,0:2,hard,2015-08-12 21:35,ATP Montreal 2015,2
ATP,2015-08-12-Young D-Berdych T,Young D.,5.93,Berdych T.,1.14,2:0,hard,2015-08-12 21:40,ATP Montreal 2015,1
ATP,2015-08-12-Rosol L-Gulbis E,Rosol L.,2.21,Gulbis E.,1.65,1:2,hard,2015-08-12 21:45,ATP Montreal 2015,2
WTA,2015-08-12-Kerber A-Puig M,Kerber A.,1.1,Puig M.,7.17,2:0,hard,2015-08-12 22:10,WTA Toronto 2015,1
WTA,2015-08-12-Azarenka V-Kvitova P,Azarenka V.,1.44,Kvitova P.,2.77,2:0,hard,2015-08-12 23:10,WTA Toronto 2015,1
ATP,2015-08-12-Pospisil V-Isner J,Pospisil V.,1.9,Isner J.,1.87,1:2,hard,2015-08-12 23:10,ATP Montreal 2015,2
ATP,2015-08-12-Bautista-Agut R-Tsonga J-W,Bautista-Agut R.,3.16,Tsonga J-W.,1.36,1:2,hard,2015-08-12 23:40,ATP Montreal 2015,2
WTA,2015-08-13-Radwanska A-Goerges J,Radwanska A.,1.23,Goerges J.,4.12,2:0,hard,2015-08-13 01:00,WTA Toronto 2015,1
WTA,2015-08-13-Tsurenko L-Witthoeft C,Tsurenko L.,1.46,Witthoeft C.,2.68,2:0,hard,2015-08-13 15:10,WTA Toronto 2015,1
WTA,2015-08-13-Vinci R-Saville D,Vinci R.,2.3,Saville D.,1.62,2:0,hard,2015-08-13 15:10,WTA Toronto 2015,1
ATP,2015-08-13-Chardy J-Karlovic I,Chardy J.,2.3,Karlovic I.,1.61,2:1,hard,2015-08-13 16:40,ATP Montreal 2015,1
ATP,2015-08-13-Djokovic N-Sock J,Djokovic N.,1.04,Sock J.,12.54,2:0,hard,2015-08-13 16:40,ATP Montreal 2015,1
WTA,2015-08-13-Kerber A-Halep S,Kerber A.,2.04,Halep S.,1.78,1:2,hard,2015-08-13 17:05,WTA Toronto 2015,2
WTA,2015-08-13-Bencic B-Lisicki S,Bencic B.,1.8,Lisicki S.,2.01,2:1,hard,2015-08-13 17:10,WTA Toronto 2015,1
ATP,2015-08-13-Muller G-Murray A,Muller G.,6.07,Murray A.,1.13,0:2,hard,2015-08-13 18:40,ATP Montreal 2015,2
ATP,2015-08-13-Gulbis E-Young D,Gulbis E.,1.77,Young D.,2.03,2:0,hard,2015-08-13 19:00,ATP Montreal 2015,1
WTA,2015-08-13-Radwanska A-Cornet A,Radwanska A.,1.31,Cornet A.,3.54,2:1,hard,2015-08-13 19:30,WTA Toronto 2015,1
WTA,2015-08-13-Errani S-Azarenka V,Errani S.,6.85,Azarenka V.,1.11,2:0,hard,2015-08-13 19:50,WTA Toronto 2015,1
ATP,2015-08-13-Kyrgios N-Isner J,Kyrgios N.,1.94,Isner J.,1.83,0:2,hard,2015-08-13 20:45,ATP Montreal 2015,2
ATP,2015-08-13-Tomic B-Tsonga J-W,Tomic B.,2.62,Tsonga J-W.,1.49,0:2,hard,2015-08-13 22:40,ATP Montreal 2015,2
ATP,2015-08-13-Nadal R-Youzhny M,Nadal R.,1.11,Youzhny M.,6.7,2:0,hard,2015-08-13 22:45,ATP Montreal 2015,1
WTA,2015-08-13-Williams S-Petkovic A,Williams S.,1.12,Petkovic A.,6.58,2:0,hard,2015-08-13 23:15,WTA Toronto 2015,1
WTA,2015-08-14-Hercog P-Ivanovic A,Hercog P.,2.89,Ivanovic A.,1.41,0:2,hard,2015-08-14 00:40,WTA Toronto 2015,2
ATP,2015-08-14-Goffin D-Nishikori K,Goffin D.,3.68,Nishikori K.,1.28,0:2,hard,2015-08-14 00:55,ATP Montreal 2015,2
WTA,2015-08-14-Radwanska A-Halep S,Radwanska A.,2.78,Halep S.,1.45,1:2,hard,2015-08-14 17:10,WTA Toronto 2015,2
ATP,2015-08-14-Isner J-Chardy J,Isner J.,1.69,Chardy J.,2.24,1:2,hard,2015-08-14 18:20,ATP Montreal 2015,2
WTA,2015-08-14-Tsurenko L-Errani S,Tsurenko L.,2.07,Errani S.,1.77,0:2,hard,2015-08-14 19:10,WTA Toronto 2015,2
ATP,2015-08-14-Djokovic N-Gulbis E,Djokovic N.,1.05,Gulbis E.,11.78,2:1,hard,2015-08-14 23:00,ATP Montreal 2015,1
WTA,2015-08-14-Williams S-Vinci R,Williams S.,1.06,Vinci R.,9.97,2:0,hard,2015-08-14 23:10,WTA Toronto 2015,1
WTA,2015-08-15-Bencic B-Ivanovic A,Bencic B.,2.16,Ivanovic A.,1.71,2:0,hard,2015-08-15 00:50,WTA Toronto 2015,1
ATP,2015-08-15-Nadal R-Nishikori K,Nadal R.,1.99,Nishikori K.,1.88,0:2,hard,2015-08-15 02:00,ATP Montreal 2015,2
ATP,2015-08-15-Tsonga J-W-Murray A,Tsonga J-W.,3.44,Murray A.,1.33,0:2,hard,2015-08-15 03:50,ATP Montreal 2015,2
WTA,2015-08-15-Errani S-Halep S,Errani S.,4.48,Halep S.,1.22,0:2,hard,2015-08-15 17:10,WTA Toronto 2015,2
ATP,2015-08-15-Djokovic N-Chardy J,Djokovic N.,1.04,Chardy J.,12.34,2:0,hard,2015-08-15 19:10,ATP Montreal 2015,1
WTA,2015-08-15-Williams S-Bencic B,Williams S.,1.14,Bencic B.,6.14,1:2,hard,2015-08-15 22:40,WTA Toronto 2015,2
ATP,2015-08-16-Nishikori K-Murray A,Nishikori K.,2.21,Murray A.,1.66,0:2,hard,2015-08-16 00:15,ATP Montreal 2015,2
ATP,2015-08-16-Djokovic N-Murray A,Djokovic N.,1.44,Murray A.,2.84,1:2,hard,2015-08-16 19:15,ATP Montreal 2015,2
ATP,2015-08-17-Troicki V-Fish M,Troicki V.,1.17,Fish M.,5.15,0:2,hard,2015-08-17 15:25,ATP Cincinnati 2015,2
ATP,2015-08-17-Stakhovsky S-Tomic B,Stakhovsky S.,3.8,Tomic B.,1.27,0:2,hard,2015-08-17 16:50,ATP Cincinnati 2015,2
ATP,2015-08-17-Mannarino A-Seppi A,Mannarino A.,1.77,Seppi A.,2.04,0:2,hard,2015-08-17 19:55,ATP Cincinnati 2015,2
ATP,2015-08-17-Muller G-Paire B,Muller G.,1.44,Paire B.,2.78,0:2,hard,2015-08-17 19:55,ATP Cincinnati 2015,2
ATP,2015-08-17-Pospisil V-Kudla D,Pospisil V.,1.48,Kudla D.,2.65,2:0,hard,2015-08-17 20:05,ATP Cincinnati 2015,1
WTA,2015-08-17-Stosur S-Babos T,Stosur S.,1.29,Babos T.,3.65,1:2,hard,2015-08-17 20:25,WTA Cincinnati 2015,2
ATP,2015-08-17-Janowicz J-Monfils G,Janowicz J.,3.86,Monfils G.,1.26,2:0,hard,2015-08-17 21:15,ATP Cincinnati 2015,1
WTA,2015-08-17-Shvedova Y-Muguruza G,Shvedova Y.,4.29,Muguruza G.,1.21,2:0,hard,2015-08-17 21:35,WTA Cincinnati 2015,1
ATP,2015-08-17-Lu Y-Goffin D,Lu Y.H.,3.68,Goffin D.,1.29,1:2,hard,2015-08-17 21:40,ATP Cincinnati 2015,2
WTA,2015-08-17-Keys M-Bacsinszky T,Keys M.,2.04,Bacsinszky T.,1.77,2:0,hard,2015-08-17 23:50,WTA Cincinnati 2015,1
WTA,2015-08-18-Hradecka L-Pironkova T,Hradecka L.,2.16,Pironkova T.,1.7,1:2,hard,2015-08-18 00:45,WTA Cincinnati 2015,2
ATP,2015-08-18-Bautista-Agut R-Cuevas P,Bautista-Agut R.,1.2,Cuevas P.,4.54,2:0,hard,2015-08-18 01:00,ATP Cincinnati 2015,1
WTA,2015-08-18-Petkovic A-Goerges J,Petkovic A.,1.41,Goerges J.,2.96,2:0,hard,2015-08-18 01:05,WTA Cincinnati 2015,1
ATP,2015-08-18-Fognini F-Kokkinakis T,Fognini F.,2.17,Kokkinakis T.,1.72,1:2,hard,2015-08-18 01:10,ATP Cincinnati 2015,2
ATP,2015-08-18-Fratangelo B-Sock J,Fratangelo B.,4.9,Sock J.,1.18,0:2,hard,2015-08-18 01:45,ATP Cincinnati 2015,2
WTA,2015-08-18-Riske A-Svitolina E,Riske A.,2.54,Svitolina E.,1.54,1:2,hard,2015-08-18 01:55,WTA Cincinnati 2015,2
WTA,2015-08-18-Begu I-Cornet A,Begu I.,2.18,Cornet A.,1.68,2:0,hard,2015-08-18 03:10,WTA Cincinnati 2015,1
WTA,2015-08-18-Suarez Navarro C-Stephens S,Suarez Navarro C.,2.96,Stephens S.,1.4,0:2,hard,2015-08-18 15:10,WTA Cincinnati 2015,2
WTA,2015-08-18-Pennetta F-Cibulkova D,Pennetta F.,1.56,Cibulkova D.,2.42,2:0,hard,2015-08-18 15:10,WTA Cincinnati 2015,1
WTA,2015-08-18-Mladenovic K-Hantuchova D,Mladenovic K.,1.51,Hantuchova D.,2.58,2:0,hard,2015-08-18 15:10,WTA Cincinnati 2015,1
ATP,2015-08-18-Coric B-Zverev A,Coric B.,2.31,Zverev A.,1.62,2:1,hard,2015-08-18 15:10,ATP Cincinnati 2015,1
WTA,2015-08-18-Saville D-Errani S,Saville D.,2.04,Errani S.,1.77,2:1,hard,2015-08-18 15:15,WTA Cincinnati 2015,1
ATP,2015-08-18-Anderson K-Mayer L,Anderson K.,1.44,Mayer L.,2.82,2:1,hard,2015-08-18 15:15,ATP Cincinnati 2015,1
ATP,2015-08-18-Andujar-Alba P-Robredo T,Andujar-Alba P.,3.21,Robredo T.,1.36,1:2,hard,2015-08-18 15:15,ATP Cincinnati 2015,2
ATP,2015-08-18-Kyrgios N-Gasquet R,Kyrgios N.,2.39,Gasquet R.,1.59,0:2,hard,2015-08-18 15:15,ATP Cincinnati 2015,2
ATP,2015-08-18-Isner J-Querrey S,Isner J.,1.55,Querrey S.,2.44,0:2,hard,2015-08-18 16:35,ATP Cincinnati 2015,2
ATP,2015-08-18-Tsonga J-W-Verdasco F,Tsonga J-W.,1.27,Verdasco F.,3.81,1:2,hard,2015-08-18 16:35,ATP Cincinnati 2015,2
ATP,2015-08-18-Donaldson J-Mahut N,Donaldson J.,1.15,Mahut N.,6.7,2:1,hard,2015-08-18 17:10,ATP Cincinnati 2015,1
ATP,2015-08-18-Dimitrov G-Pospisil V,Dimitrov G.,1.45,Pospisil V.,2.74,2:0,hard,2015-08-18 17:10,ATP Cincinnati 2015,1
WTA,2015-08-18-Pavlyuchenkova A-Vinci R,Pavlyuchenkova A.,2.12,Vinci R.,1.71,2:1,hard,2015-08-18 17:10,WTA Cincinnati 2015,1
WTA,2015-08-18-Giorgi C-McHale C,Giorgi C.,1.79,McHale C.,2.02,2:1,hard,2015-08-18 17:15,WTA Cincinnati 2015,1
ATP,2015-08-18-Ram R-Chardy J,Ram R.,3.57,Chardy J.,1.3,0:2,hard,2015-08-18 17:40,ATP Cincinnati 2015,2
WTA,2015-08-18-Azarenka V-Davis L,Azarenka V.,1.1,Davis L.,6.98,2:0,hard,2015-08-18 18:15,WTA Cincinnati 2015,1
WTA,2015-08-18-Kerber A-Bencic B,Kerber A.,1.43,Bencic B.,2.81,0:2,hard,2015-08-18 19:05,WTA Cincinnati 2015,2
ATP,2015-08-18-Lopez F-Raonic M,Lopez F.,3.37,Raonic M.,1.32,2:0,hard,2015-08-18 19:15,ATP Cincinnati 2015,1
WTA,2015-08-18-Garcia C-Lisicki S,Garcia C.,2.97,Lisicki S.,1.39,2:1,hard,2015-08-18 19:15,WTA Cincinnati 2015,1
ATP,2015-08-18-Cilic M-Sousa J,Cilic M.,1.2,Sousa J.,4.6,2:0,hard,2015-08-18 20:00,ATP Cincinnati 2015,1
WTA,2015-08-18-Barthel M-DellAcqua C,Barthel M.,1.59,DellAcqua C.,2.35,2:1,hard,2015-08-18 20:10,WTA Cincinnati 2015,1
WTA,2015-08-18-Radwanska A-Schmiedlova A,Radwanska A.,1.18,Schmiedlova A. K.,4.87,1:2,hard,2015-08-18 21:10,WTA Cincinnati 2015,2
ATP,2015-08-18-Dolgopolov A-Tomic B,Dolgopolov A.,2.24,Tomic B.,1.65,2:0,hard,2015-08-18 22:05,ATP Cincinnati 2015,1
ATP,2015-08-18-Bellucci T-Berdych T,Bellucci T.,4.45,Berdych T.,1.21,0:2,hard,2015-08-18 23:10,ATP Cincinnati 2015,2
ATP,2015-08-18-Bautista-Agut R-Federer R,Bautista-Agut R.,8.51,Federer R.,1.08,0:2,hard,2015-08-18 23:10,ATP Cincinnati 2015,2
WTA,2015-08-18-Volodko K-Bouchard E,Volodko K.,1.88,Bouchard E.,1.9,0:2,hard,2015-08-18 23:55,WTA Cincinnati 2015,2
ATP,2015-08-19-Karlovic I-Klizan M,Karlovic I.,1.31,Klizan M.,3.58,2:0,hard,2015-08-19 00:40,ATP Cincinnati 2015,1
WTA,2015-08-19-Mladenovic K-Halep S,Mladenovic K.,2.91,Halep S.,1.41,1:2,hard,2015-08-19 15:30,WTA Cincinnati 2015,2
ATP,2015-08-19-Coric B-Wawrinka S,Coric B.,4.25,Wawrinka S.,1.22,1:2,hard,2015-08-19 15:35,ATP Cincinnati 2015,2
ATP,2015-08-19-Kokkinakis T-Gasquet R,Kokkinakis T.,4.86,Gasquet R.,1.19,0:2,hard,2015-08-19 15:40,ATP Cincinnati 2015,2
WTA,2015-08-19-Knapp K-Saville D,Knapp K.,2.65,Saville D.,1.49,2:0,hard,2015-08-19 15:55,WTA Cincinnati 2015,1
WTA,2015-08-19-Jankovic J-Keys M,Jankovic J.,2.3,Keys M.,1.62,2:0,hard,2015-08-19 15:55,WTA Cincinnati 2015,1
ATP,2015-08-19-Donaldson J-Janowicz J,Donaldson J.,3.0,Janowicz J.,1.39,0:2,hard,2015-08-19 16:00,ATP Cincinnati 2015,2
WTA,2015-08-19-Lepchenko V-Lucic-Baroni M,Lepchenko V.,1.6,Lucic-Baroni M.,2.36,2:0,hard,2015-08-19 17:30,WTA Cincinnati 2015,1
WTA,2015-08-19-Pliskova Ka-Babos T,Pliskova Ka.,1.35,Babos T.,3.2,2:0,hard,2015-08-19 17:35,WTA Cincinnati 2015,1
WTA,2015-08-19-Pavlyuchenkova A-Shvedova Y,Pavlyuchenkova A.,1.78,Shvedova Y.,2.06,2:1,hard,2015-08-19 17:40,WTA Cincinnati 2015,1
ATP,2015-08-19-Verdasco F-Goffin D,Verdasco F.,2.36,Goffin D.,1.59,0:2,hard,2015-08-19 17:40,ATP Cincinnati 2015,2
WTA,2015-08-19-Bencic B-Pennetta F,Bencic B.,1.66,Pennetta F.,2.27,2:0,hard,2015-08-19 17:55,WTA Cincinnati 2015,1
WTA,2015-08-19-Vandeweghe C-Safarova L,Vandeweghe C.,2.76,Safarova L.,1.46,0:2,hard,2015-08-19 18:15,WTA Cincinnati 2015,2
WTA,2015-08-19-Williams S-Pironkova T,Williams S.,1.08,Pironkova T.,8.16,2:0,hard,2015-08-19 18:15,WTA Cincinnati 2015,1
ATP,2015-08-19-Querrey S-Robredo T,Querrey S.,1.83,Robredo T.,1.98,1:2,hard,2015-08-19 18:40,ATP Cincinnati 2015,2
ATP,2015-08-19-Anderson K-Sock J,Anderson K.,1.78,Sock J.,2.01,2:0,hard,2015-08-19 19:40,ATP Cincinnati 2015,1
ATP,2015-08-19-Djokovic N-Paire B,Djokovic N.,1.04,Paire B.,12.92,2:0,hard,2015-08-19 20:45,ATP Cincinnati 2015,1
WTA,2015-08-19-Petkovic A-Giorgi C,Petkovic A.,1.82,Giorgi C.,1.99,2:1,hard,2015-08-19 20:55,WTA Cincinnati 2015,1
WTA,2015-08-19-Schmiedlova A-Begu I,Schmiedlova A. K.,1.64,Begu I.,2.26,2:0,hard,2015-08-19 21:05,WTA Cincinnati 2015,1
WTA,2015-08-19-Stephens S-Barthel M,Stephens S.,1.24,Barthel M.,4.01,2:1,hard,2015-08-19 21:30,WTA Cincinnati 2015,1
WTA,2015-08-20-Wozniacki C-Azarenka V,Wozniacki C.,3.04,Azarenka V.,1.39,0:2,hard,2015-08-20 01:25,WTA Cincinnati 2015,2
